Date,Store,Product,Demand,price,promo,weekday,month
21-01-2020,store_1,item_4,48,89.65,0,1,1
22-01-2020,store_1,item_4,55,89.65,0,2,1
23-01-2020,store_1,item_4,66,71.72,1,3,1
24-01-2020,store_1,item_4,32,89.65,0,4,1
25-01-2020,store_1,item_4,29,89.65,0,5,1
26-01-2020,store_1,item_4,33,89.65,0,6,1
27-01-2020,store_1,item_4,44,89.65,0,0,1
28-01-2020,store_1,item_4,70,71.72,1,1,1
29-01-2020,store_1,item_4,49,89.65,0,2,1
30-01-2020,store_1,item_4,43,89.65,0,3,1
31-01-2020,store_1,item_4,37,89.65,0,4,1
01-01-2021,store_1,item_4,40,89.65,0,4,1
02-01-2021,store_1,item_4,30,89.65,0,5,1
03-01-2021,store_1,item_4,38,89.65,0,6,1
04-01-2021,store_1,item_4,52,71.72,1,0,1
05-01-2021,store_1,item_4,45,89.65,0,1,1
06-01-2021,store_1,item_4,44,89.65,0,2,1
07-01-2021,store_1,item_4,70,71.72,1,3,1
08-01-2021,store_1,item_4,61,71.72,1,4,1
09-01-2021,store_1,item_4,26,89.65,0,5,1
10-01-2021,store_1,item_4,37,89.65,0,6,1
11-01-2021,store_1,item_4,45,89.65,0,0,1
12-01-2021,store_1,item_4,49,89.65,0,1,1
13-01-2021,store_1,item_4,52,89.65,0,2,1
14-01-2021,store_1,item_4,47,89.65,0,3,1
15-01-2021,store_1,item_4,41,89.65,0,4,1
16-01-2021,store_1,item_4,31,89.65,0,5,1
17-01-2021,store_1,item_4,40,89.65,0,6,1
18-01-2021,store_1,item_4,44,89.65,0,0,1
19-01-2021,store_1,item_4,50,89.65,0,1,1
20-01-2021,store_1,item_4,53,89.65,0,2,1
21-01-2021,store_1,item_4,43,89.65,0,3,1
22-01-2021,store_1,item_4,35,89.65,0,4,1
23-01-2021,store_1,item_4,35,89.65,0,5,1
24-01-2021,store_1,item_4,42,89.65,0,6,1
25-01-2021,store_1,item_4,41,89.65,0,0,1
26-01-2021,store_1,item_4,52,89.65,0,1,1
27-01-2021,store_1,item_4,51,89.65,0,2,1
28-01-2021,store_1,item_4,46,89.65,0,3,1
29-01-2021,store_1,item_4,43,89.65,0,4,1
30-01-2021,store_1,item_4,39,89.65,0,5,1
31-01-2021,store_1,item_4,36,89.65,0,6,1
01-01-2022,store_1,item_4,35,89.65,0,5,1
02-01-2022,store_1,item_4,39,89.65,0,6,1
03-01-2022,store_1,item_4,63,71.72,1,0,1
04-01-2022,store_1,item_4,47,89.65,0,1,1
05-01-2022,store_1,item_4,49,89.65,0,2,1
06-01-2022,store_1,item_4,49,89.65,0,3,1
07-01-2022,store_1,item_4,41,89.65,0,4,1
08-01-2022,store_1,item_4,34,89.65,0,5,1
09-01-2022,store_1,item_4,38,89.65,0,6,1
10-01-2022,store_1,item_4,46,89.65,0,0,1
11-01-2022,store_1,item_4,49,89.65,0,1,1
12-01-2022,store_1,item_4,51,89.65,0,2,1
13-01-2022,store_1,item_4,49,89.65,0,3,1
14-01-2022,store_1,item_4,35,89.65,0,4,1
15-01-2022,store_1,item_4,37,89.65,0,5,1
16-01-2022,store_1,item_4,34,89.65,0,6,1
17-01-2022,store_1,item_4,48,89.65,0,0,1
18-01-2022,store_1,item_4,59,89.65,0,1,1
19-01-2022,store_1,item_4,52,89.65,0,2,1
20-01-2022,store_1,item_4,46,89.65,0,3,1
21-01-2022,store_1,item_4,41,89.65,0,4,1
22-01-2022,store_1,item_4,36,89.65,0,5,1
23-01-2022,store_1,item_4,41,89.65,0,6,1
24-01-2022,store_1,item_4,47,89.65,0,0,1
25-01-2022,store_1,item_4,53,89.65,0,1,1
26-01-2022,store_1,item_4,56,89.65,0,2,1
27-01-2022,store_1,item_4,48,89.65,0,3,1
28-01-2022,store_1,item_4,46,89.65,0,4,1
29-01-2022,store_1,item_4,43,89.65,0,5,1
30-01-2022,store_1,item_4,37,89.65,0,6,1
31-01-2022,store_1,item_4,43,89.65,0,0,1
01-01-2023,store_1,item_4,52,71.72,1,6,1
02-01-2023,store_1,item_4,38,89.65,0,0,1
03-01-2023,store_1,item_4,49,89.65,0,1,1
04-01-2023,store_1,item_4,50,89.65,0,2,1
05-01-2023,store_1,item_4,74,71.72,1,3,1
06-01-2023,store_1,item_4,62,71.72,1,4,1
07-01-2023,store_1,item_4,37,89.65,0,5,1
08-01-2023,store_1,item_4,34,89.65,0,6,1
09-01-2023,store_1,item_4,42,89.65,0,0,1
10-01-2023,store_1,item_4,51,89.65,0,1,1
11-01-2023,store_1,item_4,55,89.65,0,2,1
12-01-2023,store_1,item_4,49,89.65,0,3,1
13-01-2023,store_1,item_4,43,89.65,0,4,1
14-01-2023,store_1,item_4,40,89.65,0,5,1
15-01-2023,store_1,item_4,36,89.65,0,6,1
16-01-2023,store_1,item_4,44,89.65,0,0,1
17-01-2023,store_1,item_4,55,89.65,0,1,1
18-01-2023,store_1,item_4,56,89.65,0,2,1
19-01-2023,store_1,item_4,54,89.65,0,3,1
20-01-2023,store_1,item_4,44,89.65,0,4,1
21-01-2023,store_1,item_4,44,89.65,0,5,1
22-01-2023,store_1,item_4,36,89.65,0,6,1
23-01-2023,store_1,item_4,75,71.72,1,0,1
24-01-2023,store_1,item_4,57,89.65,0,1,1
25-01-2023,store_1,item_4,54,89.65,0,2,1
26-01-2023,store_1,item_4,47,89.65,0,3,1
27-01-2023,store_1,item_4,42,89.65,0,4,1
28-01-2023,store_1,item_4,44,89.65,0,5,1
29-01-2023,store_1,item_4,45,89.65,0,6,1
30-01-2023,store_1,item_4,50,89.65,0,0,1
31-01-2023,store_1,item_4,57,89.65,0,1,1
01-01-2019,store_1,item_5,25,69.38,0,1,1
02-01-2019,store_1,item_5,39,69.38,0,2,1
03-01-2019,store_1,item_5,28,69.38,0,3,1
04-01-2019,store_1,item_5,28,69.38,0,4,1
05-01-2019,store_1,item_5,20,69.38,0,5,1
06-01-2019,store_1,item_5,28,69.38,0,6,1
07-01-2019,store_1,item_5,25,69.38,0,0,1
08-01-2019,store_1,item_5,28,69.38,0,1,1
09-01-2019,store_1,item_5,33,69.38,0,2,1
10-01-2019,store_1,item_5,29,69.38,0,3,1
11-01-2019,store_1,item_5,27,69.38,0,4,1
12-01-2019,store_1,item_5,23,69.38,0,5,1
13-01-2019,store_1,item_5,26,69.38,0,6,1
14-01-2019,store_1,item_5,28,69.38,0,0,1
15-01-2019,store_1,item_5,31,69.38,0,1,1
16-01-2019,store_1,item_5,33,69.38,0,2,1
17-01-2019,store_1,item_5,38,69.38,0,3,1
18-01-2019,store_1,item_5,27,69.38,0,4,1
19-01-2019,store_1,item_5,18,69.38,0,5,1
20-01-2019,store_1,item_5,23,69.38,0,6,1
21-01-2019,store_1,item_5,30,69.38,0,0,1
22-01-2019,store_1,item_5,40,69.38,0,1,1
23-01-2019,store_1,item_5,56,55.5,1,2,1
24-01-2019,store_1,item_5,46,55.5,1,3,1
25-01-2019,store_1,item_5,35,69.38,0,4,1
26-01-2019,store_1,item_5,24,69.38,0,5,1
27-01-2019,store_1,item_5,29,69.38,0,6,1
28-01-2019,store_1,item_5,27,69.38,0,0,1
29-01-2019,store_1,item_5,28,69.38,0,1,1
30-01-2019,store_1,item_5,51,55.5,1,2,1
31-01-2019,store_1,item_5,40,55.5,1,3,1
01-01-2020,store_1,item_5,33,69.38,0,2,1
02-01-2020,store_1,item_5,35,69.38,0,3,1
03-01-2020,store_1,item_5,29,69.38,0,4,1
04-01-2020,store_1,item_5,24,69.38,0,5,1
05-01-2020,store_1,item_5,25,69.38,0,6,1
06-01-2020,store_1,item_5,28,69.38,0,0,1
07-01-2020,store_1,item_5,31,69.38,0,1,1
08-01-2020,store_1,item_5,39,69.38,0,2,1
09-01-2020,store_1,item_5,52,55.5,1,3,1
10-01-2020,store_1,item_5,24,69.38,0,4,1
11-01-2020,store_1,item_5,23,69.38,0,5,1
12-01-2020,store_1,item_5,25,69.38,0,6,1
13-01-2020,store_1,item_5,30,69.38,0,0,1
14-01-2020,store_1,item_5,35,69.38,0,1,1
15-01-2020,store_1,item_5,39,69.38,0,2,1
16-01-2020,store_1,item_5,31,69.38,0,3,1
17-01-2020,store_1,item_5,25,69.38,0,4,1
18-01-2020,store_1,item_5,28,69.38,0,5,1
19-01-2020,store_1,item_5,38,55.5,1,6,1
20-01-2020,store_1,item_5,27,69.38,0,0,1
21-01-2020,store_1,item_5,35,69.38,0,1,1
22-01-2020,store_1,item_5,36,69.38,0,2,1
23-01-2020,store_1,item_5,39,69.38,0,3,1
24-01-2020,store_1,item_5,32,69.38,0,4,1
25-01-2020,store_1,item_5,29,69.38,0,5,1
26-01-2020,store_1,item_5,29,69.38,0,6,1
27-01-2020,store_1,item_5,35,69.38,0,0,1
28-01-2020,store_1,item_5,35,69.38,0,1,1
29-01-2020,store_1,item_5,38,69.38,0,2,1
30-01-2020,store_1,item_5,32,69.38,0,3,1
31-01-2020,store_1,item_5,44,55.5,1,4,1
01-01-2021,store_1,item_5,40,55.5,1,4,1
02-01-2021,store_1,item_5,22,69.38,0,5,1
03-01-2021,store_1,item_5,24,69.38,0,6,1
04-01-2021,store_1,item_5,28,69.38,0,0,1
05-01-2021,store_1,item_5,32,69.38,0,1,1
06-01-2021,store_1,item_5,50,55.5,1,2,1
07-01-2021,store_1,item_5,34,69.38,0,3,1
08-01-2021,store_1,item_5,27,69.38,0,4,1
09-01-2021,store_1,item_5,40,55.5,1,5,1
10-01-2021,store_1,item_5,22,69.38,0,6,1
11-01-2021,store_1,item_5,30,69.38,0,0,1
12-01-2021,store_1,item_5,42,69.38,0,1,1
13-01-2021,store_1,item_5,35,69.38,0,2,1
14-01-2021,store_1,item_5,51,55.5,1,3,1
15-01-2021,store_1,item_5,26,69.38,0,4,1
16-01-2021,store_1,item_5,35,55.5,1,5,1
17-01-2021,store_1,item_5,46,55.5,1,6,1
18-01-2021,store_1,item_5,33,69.38,0,0,1
19-01-2021,store_1,item_5,38,69.38,0,1,1
20-01-2021,store_1,item_5,34,69.38,0,2,1
21-01-2021,store_1,item_5,37,69.38,0,3,1
22-01-2021,store_1,item_5,34,69.38,0,4,1
23-01-2021,store_1,item_5,30,69.38,0,5,1
24-01-2021,store_1,item_5,30,69.38,0,6,1
25-01-2021,store_1,item_5,47,55.5,1,0,1
26-01-2021,store_1,item_5,40,69.38,0,1,1
27-01-2021,store_1,item_5,42,69.38,0,2,1
28-01-2021,store_1,item_5,32,69.38,0,3,1
29-01-2021,store_1,item_5,28,69.38,0,4,1
30-01-2021,store_1,item_5,30,69.38,0,5,1
31-01-2021,store_1,item_5,32,69.38,0,6,1
01-01-2022,store_1,item_5,28,69.38,0,5,1
02-01-2022,store_1,item_5,28,69.38,0,6,1
03-01-2022,store_1,item_5,29,69.38,0,0,1
04-01-2022,store_1,item_5,36,69.38,0,1,1
05-01-2022,store_1,item_5,39,69.38,0,2,1
06-01-2022,store_1,item_5,33,69.38,0,3,1
07-01-2022,store_1,item_5,34,69.38,0,4,1
08-01-2022,store_1,item_5,19,69.38,0,5,1
09-01-2022,store_1,item_5,25,69.38,0,6,1
10-01-2022,store_1,item_5,31,69.38,0,0,1
11-01-2022,store_1,item_5,30,69.38,0,1,1
12-01-2022,store_1,item_5,36,69.38,0,2,1
13-01-2022,store_1,item_5,38,69.38,0,3,1
14-01-2022,store_1,item_5,31,69.38,0,4,1
15-01-2022,store_1,item_5,46,55.5,1,5,1
16-01-2022,store_1,item_5,33,69.38,0,6,1
17-01-2022,store_1,item_5,35,69.38,0,0,1
18-01-2022,store_1,item_5,41,69.38,0,1,1
19-01-2022,store_1,item_5,41,69.38,0,2,1
20-01-2022,store_1,item_5,30,69.38,0,3,1
21-01-2022,store_1,item_5,43,55.5,1,4,1
22-01-2022,store_1,item_5,42,55.5,1,5,1
23-01-2022,store_1,item_5,31,69.38,0,6,1
24-01-2022,store_1,item_5,36,69.38,0,0,1
25-01-2022,store_1,item_5,59,55.5,1,1,1
26-01-2022,store_1,item_5,45,69.38,0,2,1
27-01-2022,store_1,item_5,43,69.38,0,3,1
28-01-2022,store_1,item_5,36,69.38,0,4,1
29-01-2022,store_1,item_5,32,69.38,0,5,1
30-01-2022,store_1,item_5,29,69.38,0,6,1
31-01-2022,store_1,item_5,39,69.38,0,0,1
01-01-2023,store_1,item_5,32,69.38,0,6,1
02-01-2023,store_1,item_5,34,69.38,0,0,1
03-01-2023,store_1,item_5,39,69.38,0,1,1
04-01-2023,store_1,item_5,35,69.38,0,2,1
05-01-2023,store_1,item_5,31,69.38,0,3,1
06-01-2023,store_1,item_5,31,69.38,0,4,1
07-01-2023,store_1,item_5,30,69.38,0,5,1
08-01-2023,store_1,item_5,27,69.38,0,6,1
09-01-2023,store_1,item_5,39,69.38,0,0,1
10-01-2023,store_1,item_5,42,69.38,0,1,1
11-01-2023,store_1,item_5,39,69.38,0,2,1
12-01-2023,store_1,item_5,38,69.38,0,3,1
13-01-2023,store_1,item_5,40,69.38,0,4,1
14-01-2023,store_1,item_5,25,69.38,0,5,1
15-01-2023,store_1,item_5,32,69.38,0,6,1
16-01-2023,store_1,item_5,35,69.38,0,0,1
17-01-2023,store_1,item_5,44,69.38,0,1,1
18-01-2023,store_1,item_5,47,69.38,0,2,1
19-01-2023,store_1,item_5,38,69.38,0,3,1
20-01-2023,store_1,item_5,37,69.38,0,4,1
21-01-2023,store_1,item_5,36,69.38,0,5,1
22-01-2023,store_1,item_5,47,55.5,1,6,1
23-01-2023,store_1,item_5,39,69.38,0,0,1
24-01-2023,store_1,item_5,41,69.38,0,1,1
25-01-2023,store_1,item_5,44,69.38,0,2,1
26-01-2023,store_1,item_5,40,69.38,0,3,1
27-01-2023,store_1,item_5,54,55.5,1,4,1
28-01-2023,store_1,item_5,34,69.38,0,5,1
29-01-2023,store_1,item_5,32,69.38,0,6,1
30-01-2023,store_1,item_5,43,69.38,0,0,1
31-01-2023,store_1,item_5,71,55.5,1,1,1
01-01-2019,store_1,item_6,41,66.5,0,1,1
02-01-2019,store_1,item_6,45,66.5,0,2,1
03-01-2019,store_1,item_6,42,66.5,0,3,1
04-01-2019,store_1,item_6,36,66.5,0,4,1
05-01-2019,store_1,item_6,33,66.5,0,5,1
06-01-2019,store_1,item_6,40,53.2,1,6,1
07-01-2019,store_1,item_6,34,66.5,0,0,1
08-01-2019,store_1,item_6,63,53.2,1,1,1
09-01-2019,store_1,item_6,42,66.5,0,2,1
10-01-2019,store_1,item_6,39,66.5,0,3,1
11-01-2019,store_1,item_6,37,66.5,0,4,1
12-01-2019,store_1,item_6,31,66.5,0,5,1
13-01-2019,store_1,item_6,32,66.5,0,6,1
14-01-2019,store_1,item_6,38,66.5,0,0,1
15-01-2019,store_1,item_6,43,66.5,0,1,1
16-01-2019,store_1,item_6,69,53.2,1,2,1
17-01-2019,store_1,item_6,47,66.5,0,3,1
18-01-2019,store_1,item_6,30,66.5,0,4,1
19-01-2019,store_1,item_6,35,66.5,0,5,1
20-01-2019,store_1,item_6,40,66.5,0,6,1
21-01-2019,store_1,item_6,43,66.5,0,0,1
22-01-2019,store_1,item_6,43,66.5,0,1,1
23-01-2019,store_1,item_6,70,53.2,1,2,1
24-01-2019,store_1,item_6,47,66.5,0,3,1
25-01-2019,store_1,item_6,36,66.5,0,4,1
26-01-2019,store_1,item_6,31,66.5,0,5,1
27-01-2019,store_1,item_6,34,66.5,0,6,1
28-01-2019,store_1,item_6,38,66.5,0,0,1
29-01-2019,store_1,item_6,47,66.5,0,1,1
30-01-2019,store_1,item_6,46,66.5,0,2,1
31-01-2019,store_1,item_6,47,66.5,0,3,1
01-01-2020,store_1,item_6,45,66.5,0,2,1
02-01-2020,store_1,item_6,46,66.5,0,3,1
03-01-2020,store_1,item_6,37,66.5,0,4,1
04-01-2020,store_1,item_6,36,66.5,0,5,1
05-01-2020,store_1,item_6,25,66.5,0,6,1
06-01-2020,store_1,item_6,44,66.5,0,0,1
07-01-2020,store_1,item_6,44,66.5,0,1,1
08-01-2020,store_1,item_6,47,66.5,0,2,1
09-01-2020,store_1,item_6,47,66.5,0,3,1
10-01-2020,store_1,item_6,48,53.2,1,4,1
11-01-2020,store_1,item_6,48,53.2,1,5,1
12-01-2020,store_1,item_6,37,66.5,0,6,1
13-01-2020,store_1,item_6,39,66.5,0,0,1
14-01-2020,store_1,item_6,50,66.5,0,1,1
15-01-2020,store_1,item_6,51,66.5,0,2,1
16-01-2020,store_1,item_6,45,66.5,0,3,1
17-01-2020,store_1,item_6,40,66.5,0,4,1
18-01-2020,store_1,item_6,37,66.5,0,5,1
19-01-2020,store_1,item_6,37,66.5,0,6,1
20-01-2020,store_1,item_6,45,66.5,0,0,1
21-01-2020,store_1,item_6,46,66.5,0,1,1
22-01-2020,store_1,item_6,52,66.5,0,2,1
23-01-2020,store_1,item_6,48,66.5,0,3,1
24-01-2020,store_1,item_6,62,53.2,1,4,1
25-01-2020,store_1,item_6,31,66.5,0,5,1
26-01-2020,store_1,item_6,39,66.5,0,6,1
27-01-2020,store_1,item_6,62,53.2,1,0,1
28-01-2020,store_1,item_6,57,66.5,0,1,1
29-01-2020,store_1,item_6,49,66.5,0,2,1
30-01-2020,store_1,item_6,44,66.5,0,3,1
31-01-2020,store_1,item_6,39,66.5,0,4,1
01-01-2021,store_1,item_6,37,66.5,0,4,1
02-01-2021,store_1,item_6,37,66.5,0,5,1
03-01-2021,store_1,item_6,37,66.5,0,6,1
04-01-2021,store_1,item_6,40,66.5,0,0,1
05-01-2021,store_1,item_6,47,66.5,0,1,1
06-01-2021,store_1,item_6,53,66.5,0,2,1
07-01-2021,store_1,item_6,49,66.5,0,3,1
08-01-2021,store_1,item_6,38,66.5,0,4,1
09-01-2021,store_1,item_6,31,66.5,0,5,1
10-01-2021,store_1,item_6,47,53.2,1,6,1
11-01-2021,store_1,item_6,36,66.5,0,0,1
12-01-2021,store_1,item_6,51,66.5,0,1,1
13-01-2021,store_1,item_6,53,66.5,0,2,1
14-01-2021,store_1,item_6,45,66.5,0,3,1
15-01-2021,store_1,item_6,43,66.5,0,4,1
16-01-2021,store_1,item_6,34,66.5,0,5,1
17-01-2021,store_1,item_6,35,66.5,0,6,1
18-01-2021,store_1,item_6,47,66.5,0,0,1
19-01-2021,store_1,item_6,54,66.5,0,1,1
20-01-2021,store_1,item_6,53,66.5,0,2,1
21-01-2021,store_1,item_6,50,66.5,0,3,1
22-01-2021,store_1,item_6,43,66.5,0,4,1
23-01-2021,store_1,item_6,43,66.5,0,5,1
24-01-2021,store_1,item_6,38,66.5,0,6,1
25-01-2021,store_1,item_6,42,66.5,0,0,1
26-01-2021,store_1,item_6,54,66.5,0,1,1
27-01-2021,store_1,item_6,55,66.5,0,2,1
28-01-2021,store_1,item_6,75,53.2,1,3,1
29-01-2021,store_1,item_6,42,66.5,0,4,1
30-01-2021,store_1,item_6,32,66.5,0,5,1
31-01-2021,store_1,item_6,40,66.5,0,6,1
01-01-2022,store_1,item_6,32,66.5,0,5,1
02-01-2022,store_1,item_6,52,53.2,1,6,1
03-01-2022,store_1,item_6,43,66.5,0,0,1
04-01-2022,store_1,item_6,44,66.5,0,1,1
05-01-2022,store_1,item_6,52,66.5,0,2,1
06-01-2022,store_1,item_6,73,53.2,1,3,1
07-01-2022,store_1,item_6,60,53.2,1,4,1
08-01-2022,store_1,item_6,34,66.5,0,5,1
09-01-2022,store_1,item_6,37,66.5,0,6,1
10-01-2022,store_1,item_6,44,66.5,0,0,1
11-01-2022,store_1,item_6,54,66.5,0,1,1
12-01-2022,store_1,item_6,84,53.2,1,2,1
13-01-2022,store_1,item_6,48,66.5,0,3,1
14-01-2022,store_1,item_6,42,66.5,0,4,1
15-01-2022,store_1,item_6,35,66.5,0,5,1
16-01-2022,store_1,item_6,40,66.5,0,6,1
17-01-2022,store_1,item_6,47,66.5,0,0,1
18-01-2022,store_1,item_6,53,66.5,0,1,1
19-01-2022,store_1,item_6,85,53.2,1,2,1
20-01-2022,store_1,item_6,76,53.2,1,3,1
21-01-2022,store_1,item_6,43,66.5,0,4,1
22-01-2022,store_1,item_6,35,66.5,0,5,1
23-01-2022,store_1,item_6,40,66.5,0,6,1
24-01-2022,store_1,item_6,46,66.5,0,0,1
25-01-2022,store_1,item_6,58,66.5,0,1,1
26-01-2022,store_1,item_6,55,66.5,0,2,1
27-01-2022,store_1,item_6,53,66.5,0,3,1
28-01-2022,store_1,item_6,43,66.5,0,4,1
29-01-2022,store_1,item_6,40,66.5,0,5,1
30-01-2022,store_1,item_6,41,66.5,0,6,1
31-01-2022,store_1,item_6,46,66.5,0,0,1
01-01-2023,store_1,item_6,40,66.5,0,6,1
02-01-2023,store_1,item_6,46,66.5,0,0,1
03-01-2023,store_1,item_6,80,53.2,1,1,1
04-01-2023,store_1,item_6,82,53.2,1,2,1
05-01-2023,store_1,item_6,50,66.5,0,3,1
06-01-2023,store_1,item_6,36,66.5,0,4,1
07-01-2023,store_1,item_6,59,53.2,1,5,1
08-01-2023,store_1,item_6,35,66.5,0,6,1
09-01-2023,store_1,item_6,50,66.5,0,0,1
10-01-2023,store_1,item_6,54,66.5,0,1,1
11-01-2023,store_1,item_6,51,66.5,0,2,1
12-01-2023,store_1,item_6,51,66.5,0,3,1
13-01-2023,store_1,item_6,39,66.5,0,4,1
14-01-2023,store_1,item_6,42,66.5,0,5,1
15-01-2023,store_1,item_6,39,66.5,0,6,1
16-01-2023,store_1,item_6,45,66.5,0,0,1
17-01-2023,store_1,item_6,58,66.5,0,1,1
18-01-2023,store_1,item_6,58,66.5,0,2,1
19-01-2023,store_1,item_6,55,66.5,0,3,1
20-01-2023,store_1,item_6,67,53.2,1,4,1
21-01-2023,store_1,item_6,43,66.5,0,5,1
22-01-2023,store_1,item_6,61,53.2,1,6,1
23-01-2023,store_1,item_6,45,66.5,0,0,1
24-01-2023,store_1,item_6,54,66.5,0,1,1
25-01-2023,store_1,item_6,61,66.5,0,2,1
26-01-2023,store_1,item_6,53,66.5,0,3,1
27-01-2023,store_1,item_6,73,53.2,1,4,1
28-01-2023,store_1,item_6,37,66.5,0,5,1
29-01-2023,store_1,item_6,46,66.5,0,6,1
30-01-2023,store_1,item_6,50,66.5,0,0,1
31-01-2023,store_1,item_6,93,53.2,1,1,1
01-01-2019,store_1,item_7,13,65.21,0,1,1
02-01-2019,store_1,item_7,12,65.21,0,2,1
03-01-2019,store_1,item_7,16,65.21,0,3,1
04-01-2019,store_1,item_7,15,65.21,0,4,1
05-01-2019,store_1,item_7,10,65.21,0,5,1
06-01-2019,store_1,item_7,8,65.21,0,6,1
07-01-2019,store_1,item_7,11,65.21,0,0,1
08-01-2019,store_1,item_7,13,65.21,0,1,1
09-01-2019,store_1,item_7,12,65.21,0,2,1
10-01-2019,store_1,item_7,13,65.21,0,3,1
11-01-2019,store_1,item_7,13,65.21,0,4,1
12-01-2019,store_1,item_7,12,65.21,0,5,1
13-01-2019,store_1,item_7,11,65.21,0,6,1
14-01-2019,store_1,item_7,13,65.21,0,0,1
15-01-2019,store_1,item_7,15,65.21,0,1,1
16-01-2019,store_1,item_7,12,65.21,0,2,1
17-01-2019,store_1,item_7,15,65.21,0,3,1
18-01-2019,store_1,item_7,10,65.21,0,4,1
19-01-2019,store_1,item_7,7,65.21,0,5,1
20-01-2019,store_1,item_7,12,65.21,0,6,1
21-01-2019,store_1,item_7,12,65.21,0,0,1
22-01-2019,store_1,item_7,16,65.21,0,1,1
23-01-2019,store_1,item_7,19,65.21,0,2,1
24-01-2019,store_1,item_7,12,65.21,0,3,1
25-01-2019,store_1,item_7,13,65.21,0,4,1
26-01-2019,store_1,item_7,6,65.21,0,5,1
27-01-2019,store_1,item_7,16,65.21,0,6,1
28-01-2019,store_1,item_7,17,52.17,1,0,1
29-01-2019,store_1,item_7,14,65.21,0,1,1
30-01-2019,store_1,item_7,21,65.21,0,2,1
31-01-2019,store_1,item_7,22,52.17,1,3,1
01-01-2020,store_1,item_7,15,65.21,0,2,1
02-01-2020,store_1,item_7,11,65.21,0,3,1
03-01-2020,store_1,item_7,7,65.21,0,4,1
04-01-2020,store_1,item_7,9,65.21,0,5,1
05-01-2020,store_1,item_7,15,65.21,0,6,1
06-01-2020,store_1,item_7,13,65.21,0,0,1
07-01-2020,store_1,item_7,27,52.17,1,1,1
08-01-2020,store_1,item_7,16,65.21,0,2,1
09-01-2020,store_1,item_7,12,65.21,0,3,1
10-01-2020,store_1,item_7,16,65.21,0,4,1
11-01-2020,store_1,item_7,11,65.21,0,5,1
12-01-2020,store_1,item_7,14,65.21,0,6,1
13-01-2020,store_1,item_7,17,52.17,1,0,1
14-01-2020,store_1,item_7,19,65.21,0,1,1
15-01-2020,store_1,item_7,20,65.21,0,2,1
16-01-2020,store_1,item_7,16,65.21,0,3,1
17-01-2020,store_1,item_7,10,65.21,0,4,1
18-01-2020,store_1,item_7,11,65.21,0,5,1
19-01-2020,store_1,item_7,14,65.21,0,6,1
20-01-2020,store_1,item_7,15,65.21,0,0,1
21-01-2020,store_1,item_7,18,65.21,0,1,1
22-01-2020,store_1,item_7,20,65.21,0,2,1
23-01-2020,store_1,item_7,14,65.21,0,3,1
24-01-2020,store_1,item_7,10,65.21,0,4,1
25-01-2020,store_1,item_7,11,65.21,0,5,1
26-01-2020,store_1,item_7,11,65.21,0,6,1
27-01-2020,store_1,item_7,17,65.21,0,0,1
28-01-2020,store_1,item_7,14,65.21,0,1,1
29-01-2020,store_1,item_7,21,65.21,0,2,1
30-01-2020,store_1,item_7,20,65.21,0,3,1
31-01-2020,store_1,item_7,13,65.21,0,4,1
01-01-2021,store_1,item_7,12,65.21,0,4,1
02-01-2021,store_1,item_7,11,65.21,0,5,1
03-01-2021,store_1,item_7,15,65.21,0,6,1
04-01-2021,store_1,item_7,10,65.21,0,0,1
05-01-2021,store_1,item_7,21,65.21,0,1,1
06-01-2021,store_1,item_7,13,65.21,0,2,1
07-01-2021,store_1,item_7,13,65.21,0,3,1
08-01-2021,store_1,item_7,15,65.21,0,4,1
09-01-2021,store_1,item_7,14,65.21,0,5,1
10-01-2021,store_1,item_7,8,65.21,0,6,1
11-01-2021,store_1,item_7,11,65.21,0,0,1
12-01-2021,store_1,item_7,17,65.21,0,1,1
13-01-2021,store_1,item_7,24,65.21,0,2,1
14-01-2021,store_1,item_7,19,65.21,0,3,1
15-01-2021,store_1,item_7,13,65.21,0,4,1
16-01-2021,store_1,item_7,4,65.21,0,5,1
17-01-2021,store_1,item_7,13,65.21,0,6,1
18-01-2021,store_1,item_7,16,65.21,0,0,1
19-01-2021,store_1,item_7,16,65.21,0,1,1
20-01-2021,store_1,item_7,15,65.21,0,2,1
21-01-2021,store_1,item_7,17,65.21,0,3,1
22-01-2021,store_1,item_7,11,65.21,0,4,1
23-01-2021,store_1,item_7,18,65.21,0,5,1
24-01-2021,store_1,item_7,17,65.21,0,6,1
25-01-2021,store_1,item_7,17,65.21,0,0,1
26-01-2021,store_1,item_7,18,65.21,0,1,1
27-01-2021,store_1,item_7,16,65.21,0,2,1
28-01-2021,store_1,item_7,17,65.21,0,3,1
29-01-2021,store_1,item_7,19,65.21,0,4,1
30-01-2021,store_1,item_7,15,65.21,0,5,1
31-01-2021,store_1,item_7,20,52.17,1,6,1
01-01-2022,store_1,item_7,17,52.17,1,5,1
02-01-2022,store_1,item_7,9,65.21,0,6,1
03-01-2022,store_1,item_7,9,65.21,0,0,1
04-01-2022,store_1,item_7,17,65.21,0,1,1
05-01-2022,store_1,item_7,24,65.21,0,2,1
06-01-2022,store_1,item_7,28,52.17,1,3,1
07-01-2022,store_1,item_7,17,65.21,0,4,1
08-01-2022,store_1,item_7,13,65.21,0,5,1
09-01-2022,store_1,item_7,20,52.17,1,6,1
10-01-2022,store_1,item_7,8,65.21,0,0,1
